"ITEM_ID","ITEM_01_CD","ITEM_01_DSC","ITEM_02_CD","ITEM_02_DSC","ITEM_03_CD","ITEM_03_DSC","ITEM_TYPE_CD","ITEM_TYPE_DSC","BRAND_FAMILY_CD","BRAND_FAMILY_DSC","BRAND_CD","BRAND_DSC","SUB_BRAND_CD","SUB_BRAND_DSC","ITEM_PACK_TYPE_CD","ITEM_PACK_TYPE_DSC","GL_CLASS_CD","GL_CLASS_DSC","ITEM_SIZE_CD","ITEM_SIZE_DSC","MASTER_SKU_CD","MASTER_SKU_DSC","BEV_SEG_CD","MASTER_PKG_CD","MASTER_PKG_DSC","BEV_SEG_DSC","ALC_CONTENT_CD","ALC_CONTENT_DSC","BRAND_OWNER_CD","BRAND_OWNER_DSC","ITEM_PACK_CD","ITEM_PACK_DSC","ALCOHOL_PERCENT_LABEL_CD","ALCOHOL_PERCENT_LABEL_DSC","BEER_PROFILE_CD","BEER_PROFILE_DSC","ABV","IBU","BEER_PACKAGE_CD","BEER_PACKAGE_DSC","PACKAGE_FORMAT_CD","PACKAGE_FORMAT_DSC","BEER_STYLE_CD","BEER_STYLE_DSC","CASE_PACK_CD","CASE_PACK_DSC","STOCK_TYPE_CD","STOCK_TYPE_DSC","CONTAINER_ID_CD","CONTAINER_ID_DSC","COUNTRY_CD","COUNTRY_DSC","COMPONENT_SUB_TYPE_CD","COMPONENT_SUB_TYPE_DSC","UOM_PRIM_CD","UOM_PRIM_DSC"
12584,"144054","MODELO ESP 3.2 12PK DEP CAN","144054","DEP CAN","144054","MODELO ESP 3.2 12PK CAN DEP","102","FINISHED GOODS - CASE","737","MODELO FAMILY","416","MODELO ESPECIAL","2023","MODELO ESPECIAL CAN","109","12/24 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80014022","MODELO ESP 3.2 12PK CAN","101","416-556-101","MODELO ESPECIAL 12OZ CAN","BEER","103","3.2%","101","CROWN IMPORTS","139","12 PACK (BEER)","103","3.2%","102","REGULAR",4.4,,"222","12/12C","103","MULTI-PACK","122","OTHER PALE LAGERS","101","2 PACK","S","STOCK END-ITEM","101","CAN(S)","225","MEXICO","259","CAN","CA","CASE"
12591,"144061","MODELO ESP 3.2 6PK DEP BT","144061","DEP BT","144061","MODELO ESP 3.2 6PK BT DEP","102","FINISHED GOODS - CASE","737","MODELO FAMILY","416","MODELO ESPECIAL","2024","MODELO ESPECIAL BOTTLE","109","12/24 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80014025","MODELO ESP 3.2 6PK BT","101","416-556-100","MODELO ESPECIAL 12OZ BT","BEER","103","3.2%","101","CROWN IMPORTS","138","6 PACK (BEER)","103","3.2%","102","REGULAR",4.4,,"373","6/12B","103","MULTI-PACK","122","OTHER PALE LAGERS","103","4 PACK","S","STOCK END-ITEM","100","BOTTLE","225","MEXICO","028","OTHER GLASS","CA","CASE"
22072,"157130","CORONA EX 12PK DEP CAN PROMO","157130","DEP PROMO CAN","157130","CORONA EX 12PK CAN DEP PROMO","102","FINISHED GOODS - CASE","736","CORONA FAMILY","228","CORONA EXTRA","1228","CORONA EXTRA CAN","109","12/24 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80013437","CORONA EX 12PK CAN","101","228-556-101","CORONA EXTRA 12OZ CAN","BEER","146","> 3.2%","101","CROWN IMPORTS","139","12 PACK (BEER)","146","> 3.2%","102","REGULAR",4.6,18,"295","24/12C","103","MULTI-PACK","122","OTHER PALE LAGERS","100","1 PACK","S","STOCK END-ITEM","101","CAN(S)","225","MEXICO","259","CAN","CA","CASE"
22077,"157135","CORONA LT 12PK DEP CAN PROMO","157135","DEP PROMO CAN","157135","CORONA LT 12PK CAN DEP PROMO","102","FINISHED GOODS - CASE","736","CORONA FAMILY","229","CORONA LIGHT","1428","CORONA LIGHT CAN","109","12/24 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80013466","CORONA LT 12PK CAN","101","229-556-101","CORONA LIGHT 12OZ CAN","BEER","146","> 3.2%","101","CROWN IMPORTS","139","12 PACK (BEER)","146","> 3.2%","101","LIGHT",4.1,18,"222","12/12C","103","MULTI-PACK","117","LIGHT BEER","101","2 PACK","S","STOCK END-ITEM","101","CAN(S)","225","MEXICO","259","CAN","CA","CASE"
22086,"157144","CORONA EX 3.2 12PK DEP BT PROMO","157144","DEP PROMO BT","157144","CORONA EX 3.2 12PK BT DEP PROM","102","FINISHED GOODS - CASE","736","CORONA FAMILY","228","CORONA EXTRA","1231","CORONA EXTRA BT","109","12/24 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80013450","CORONA EX 3.2 12PK BT","101","228-556-100","CORONA EXTRA 12OZ BT","BEER","103","3.2%","101","CROWN IMPORTS","139","12 PACK (BEER)","103","3.2%","102","REGULAR",4.6,18,"221","12/12B","103","MULTI-PACK","122","OTHER PALE LAGERS","101","2 PACK","S","STOCK END-ITEM","100","BOTTLE","225","MEXICO","028","OTHER GLASS","CA","CASE"
15019,"149490","PACIFICO 7OZ 6PK DEP BT","149490","DEP BT","149490","PACIFICO 7OZ 6PK BT DEP","102","FINISHED GOODS - CASE","738","PACIFICO FAMILY","471","PACIFICO","2054","PACIFICO 7OZ","131","7/24 (BEER)","1003","FG -  BEER - MODELO -CASE","539","7 OUNCE (BEER)","80013983","PACIFICO 7OZ 6PK BT","101","471-539-100","PACIFICO 7OZ BT","BEER","146","> 3.2%","101","CROWN IMPORTS","138","6 PACK (BEER)","146","> 3.2%","102","REGULAR",4.4,18,"386","6/7B","103","MULTI-PACK","122","OTHER PALE LAGERS","103","4 PACK","S","STOCK END-ITEM","100","BOTTLE","225","MEXICO","028","OTHER GLASS","CA","CASE"
13480,"147031","CORONITA LT 7OZ 24PK NDP BT","147031","NDP BT","147031","CORONITA LIGHT 7OZLSE BT NDP","102","FINISHED GOODS - CASE","736","CORONA FAMILY","229","CORONA LIGHT","1230","CORONITA LIGHT","131","7/24 (BEER)","1003","FG -  BEER - MODELO -CASE","539","7 OUNCE (BEER)","80013485","CORONITA LT 7/24 BT","101","229-539-100","CORONA LIGHT 7OZ BT","BEER","146","> 3.2%","101","CROWN IMPORTS","141","24 PACK (BEER)","146","> 3.2%","101","LIGHT",4.1,18,"305","24/7B","103","MULTI-PACK","117","LIGHT BEER","100","1 PACK","O","OBSOLETE","100","BOTTLE","225","MEXICO","028","OTHER GLASS","CA","CASE"
19467,"154552","PACIFICO 1/2 BL KEG","154552","KEG","154552","PACIFICO 1/2 BL","102","FINISHED GOODS - CASE","738","PACIFICO FAMILY","471","PACIFICO","2028","PACIFICO KEG","240","1/2 BL (BEER)","1004","FG -  BEER - MODELO - KEG","178","1/2 BL (BEER)","80014008","PACIFICO 1/2 BL KEG","101","471-102","PACIFICO KEG","BEER","146","> 3.2%","101","CROWN IMPORTS","142","1 PACK (BEER)","146","> 3.2%","","",4.4,,"","","","","","","","","S","STOCK END-ITEM","102","KEG","225","MEXICO","260","KEG","BL","BARRELS"
212801,"80010871","VARIETY PACK INPUT","80010871","INPUT","80010871","VARIETY PACK","126","INPUT SYMBOL","737","MODELO FAMILY","416","MODELO ESPECIAL","2056","CROWN MIXED BRAND","999","N/A","9999","MASTER ROUTERS","999","N/A","80010871","VARIETY PACK INPUT","101","416-999-999","MODELO ESPECIAL N/A N/A","BEER","999","N/A","101","CROWN IMPORTS","999","N/A","999","N/A","","",,,"","","","","","","","","O","OBSOLETE","999","N/A","UNK","UNKNOWN","999","N/A","EA","EACH"
713689,"80015955","CORONA LIGHT 1/2 BL KEG FAULTY","80015955","FAULTY KEG","80015955","CORONA  LIGHT ½ BL FAULTY","105","FINISHED GOODS - OTHER","736","CORONA FAMILY","229","CORONA LIGHT","2204","CORONA LIGHT KEG","240","1/2 BL (BEER)","1004","FG -  BEER - MODELO - KEG","178","1/2 BL (BEER)","80013992","CORONA LIGHT 1/2 BL KEG","101","229-102","CORONA LIGHT KEG","BEER","UND","UND - ALCOHOL CONTENT","101","CROWN IMPORTS","142","1 PACK (BEER)","UND","UND - ALCOHOL CONTENT","","",,,"","","","","","","","","S","STOCK END-ITEM","102","KEG","225","MEXICO","260","KEG","BL","BARRELS"
506501,"80014001","PACIFICO 24OZ BT","80014001","BT","80014001","PACIFICO 24OZ BT","102","FINISHED GOODS - CASE","738","PACIFICO FAMILY","471","PACIFICO","1614","PACIFICO BT","192","24/12 (BEER)","1003","FG -  BEER - MODELO -CASE","541","24 OUNCE (BEER)","80014001","PACIFICO 24OZ BT","101","471-541-100","PACIFICO 24OZ BT","BEER","UNK","UNKNOWN","101","CROWN IMPORTS","143","12 (BEER)","UNK","UNKNOWN","","",,,"","","","","","","","","O","OBSOLETE","100","BOTTLE","225","MEXICO","028","OTHER GLASS","CA","CASE"
506510,"80014010","VICTORIA 6PK BT","80014010","BT","80014010","VICTORIA 6PK BT","102","FINISHED GOODS - CASE","286","OTHER FAMILY","678","VICTORIA","1976","VICTORIA BT","109","12/24 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80014010","VICTORIA 6PK BT","101","678-556-100","VICTORIA 12OZ BT","BEER","UNK","UNKNOWN","101","CROWN IMPORTS","138","6 PACK (BEER)","UNK","UNKNOWN","102","REGULAR",4,18,"373","6/12B","103","MULTI-PACK","122","OTHER PALE LAGERS","103","4 PACK","O","OBSOLETE","100","BOTTLE","225","MEXICO","028","OTHER GLASS","CA","CASE"
61086,"80005326","CORONITA INPUT","80005326","INPUT BT","80005326","CORONITA INPUT","126","INPUT SYMBOL","736","CORONA FAMILY","228","CORONA EXTRA","1229","CORONITA","999","N/A","9999","MASTER ROUTERS","999","N/A","80005326","CORONITA INPUT","101","228-999-100","CORONA EXTRA N/A BT","BEER","UNK","UNKNOWN","101","CROWN IMPORTS","999","N/A","UNK","UNKNOWN","","",,,"","","","","","","","","O","OBSOLETE","100","BOTTLE","UNK","UNKNOWN","999","N/A","EA","EACH"
61098,"80005338","PACIFICO INPUT BT","80005338","INPUT BT","80005338","PACIFICO INPUT","126","INPUT SYMBOL","738","PACIFICO FAMILY","471","PACIFICO","1614","PACIFICO BT","999","N/A","9999","MASTER ROUTERS","999","N/A","80005338","PACIFICO INPUT BT","101","471-999-100","PACIFICO N/A BT","BEER","UNK","UNKNOWN","101","CROWN IMPORTS","999","N/A","UNK","UNKNOWN","","",,,"","","","","","","","","O","OBSOLETE","100","BOTTLE","UNK","UNKNOWN","999","N/A","EA","EACH"
506481,"80013981","VARIETY PACK 6PK BT","80013981","VARIETY PACK BT","80013981","VARIETY PACK 6PK BT VARIETY PK","102","FINISHED GOODS - CASE","737","MODELO FAMILY","416","MODELO ESPECIAL","2056","CROWN MIXED BRAND","109","12/24 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80013981","VARIETY PACK 6PK BT","101","416-556-100","MODELO ESPECIAL 12OZ BT","BEER","UNK","UNKNOWN","101","CROWN IMPORTS","138","6 PACK (BEER)","UNK","UNKNOWN","102","REGULAR",,,"294","24/12B","103","MULTI-PACK","122","OTHER PALE LAGERS","100","1 PACK","O","OBSOLETE","100","BOTTLE","225","MEXICO","028","OTHER GLASS","CA","CASE"
506491,"80013991","CORONA LIGHT 1/4 BL KEG","80013991","KEG","80013991","CORONA LIGHT 1/4 BL KEG","102","FINISHED GOODS - CASE","736","CORONA FAMILY","229","CORONA LIGHT","2204","CORONA LIGHT KEG","199","1/4 BL (BEER)","1004","FG -  BEER - MODELO - KEG","166","1/4 BL (BEER)","80013991","CORONA LIGHT 1/4 BL KEG","101","229-102","CORONA LIGHT KEG","BEER","UNK","UNKNOWN","101","CROWN IMPORTS","142","1 PACK (BEER)","UNK","UNKNOWN","","",,,"","","","","","","","","O","OBSOLETE","102","KEG","225","MEXICO","260","KEG","BL","BARRELS"
61113,"80005353","VICTORIA INPUT BT","80005353","INPUT BT","80005353","VICTORIA INPUT","126","INPUT SYMBOL","286","OTHER FAMILY","678","VICTORIA","1976","VICTORIA BT","999","N/A","9999","MASTER ROUTERS","999","N/A","80005353","VICTORIA INPUT BT","101","678-999-100","VICTORIA N/A BT","BEER","UNK","UNKNOWN","101","CROWN IMPORTS","999","N/A","UNK","UNKNOWN","","",,,"","","","","","","","","O","OBSOLETE","100","BOTTLE","UNK","UNKNOWN","999","N/A","EA","EACH"
212800,"80010870","PACIFICO INPUT","80010870","INPUT","80010870","MODE 7OZ INPUT","126","INPUT SYMBOL","738","PACIFICO FAMILY","471","PACIFICO","2054","PACIFICO 7OZ","999","N/A","9999","MASTER ROUTERS","999","N/A","80010870","PACIFICO INPUT","101","471-999-999","PACIFICO N/A N/A","BEER","999","N/A","101","CROWN IMPORTS","999","N/A","999","N/A","","",,,"","","","","","","","","O","OBSOLETE","999","N/A","UNK","UNKNOWN","999","N/A","EA","EACH"
61088,"80005328","CORONA FAMILIAR INPUT","80005328","INPUT BT","80005328","CORONA FAMILIAR INPUT","126","INPUT SYMBOL","736","CORONA FAMILY","228","CORONA EXTRA","1232","CORONA FAMILIAR","999","N/A","9999","MASTER ROUTERS","999","N/A","80005328","CORONA FAMILIAR INPUT","101","228-999-100","CORONA EXTRA N/A BT","BEER","UNK","UNKNOWN","101","CROWN IMPORTS","999","N/A","UNK","UNKNOWN","","",,,"","","","","","","","","O","OBSOLETE","100","BOTTLE","UNK","UNKNOWN","999","N/A","EA","EACH"
1368394,"80023100","CORONA EX 1/2 BL KEG","80023100","KEG","80023100","CORONA EXTRA 1/2 BL KEG","102","FINISHED GOODS - CASE","736","CORONA FAMILY","228","CORONA EXTRA","2438","CORONA EXTRA KEG","240","1/2 BL (BEER)","1004","FG -  BEER - MODELO - KEG","178","1/2 BL (BEER)","80023100","CORONA EX 1/2 BL KEG","101","228-102","CORONA EXTRA KEG","BEER","UNK","UNKNOWN","101","CROWN IMPORTS","142","1 PACK (BEER)","UNK","UNKNOWN","","",,,"","","","","","","","","O","OBSOLETE","102","KEG","225","MEXICO","260","KEG","BL","BARRELS"
1308930,"80023104","CORONA EX INPUT KEG","80023104","INPUT KEG","80023104","CX KEG INPUT","126","INPUT SYMBOL","736","CORONA FAMILY","228","CORONA EXTRA","2438","CORONA EXTRA KEG","999","N/A","9999","MASTER ROUTERS","999","N/A","80023104","CORONA EX INPUT KEG","101","228-102","CORONA EXTRA KEG","BEER","UNK","UNKNOWN","101","CROWN IMPORTS","999","N/A","UNK","UNKNOWN","","",,,"","","","","","","","","O","OBSOLETE","102","KEG","UNK","UNKNOWN","999","N/A","EA","EACH"
937061,"80018928","CORONA EX 18PK DEP BT BX","80018928","DEP BX BT","80018928","CORONA EXTRA 18PK BT DEP SOCR","102","FINISHED GOODS - CASE","736","CORONA FAMILY","228","CORONA EXTRA","1231","CORONA EXTRA BT","108","12/18 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80013442","CORONA EX 18PK BT","101","228-556-100","CORONA EXTRA 12OZ BT","BEER","146","> 3.2%","101","CROWN IMPORTS","140","18 PACK (BEER)","146","> 3.2%","102","REGULAR",4.6,18,"267","18/12B","103","MULTI-PACK","122","OTHER PALE LAGERS","100","1 PACK","S","STOCK END-ITEM","100","BOTTLE","225","MEXICO","028","OTHER GLASS","CA","CASE"
405524,"80013455","CORONA EX 3.2 18PK BT","80013455","BT","80013455","UNKNOWN","102","FINISHED GOODS - CASE","736","CORONA FAMILY","228","CORONA EXTRA","1231","CORONA EXTRA BT","108","12/18 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80013455","CORONA EX 3.2 18PK BT","101","228-556-100","CORONA EXTRA 12OZ BT","BEER","103","3.2%","101","CROWN IMPORTS","140","18 PACK (BEER)","103","3.2%","102","REGULAR",4.6,18,"267","18/12B","103","MULTI-PACK","122","OTHER PALE LAGERS","100","1 PACK","O","OBSOLETE","100","BOTTLE","225","MEXICO","028","OTHER GLASS","CA","CASE"
405527,"80013458","CORONA EX 6PK CAN","80013458","CAN","80013458","UNKNOWN","102","FINISHED GOODS - CASE","736","CORONA FAMILY","228","CORONA EXTRA","1228","CORONA EXTRA CAN","109","12/24 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80013458","CORONA EX 6PK CAN","101","228-556-101","CORONA EXTRA 12OZ CAN","BEER","146","> 3.2%","101","CROWN IMPORTS","138","6 PACK (BEER)","146","> 3.2%","102","REGULAR",4.6,18,"295","24/12C","103","MULTI-PACK","122","OTHER PALE LAGERS","100","1 PACK","O","OBSOLETE","101","CAN(S)","225","MEXICO","259","CAN","CA","CASE"
506494,"80013994","VICTORIA 24PK BT","80013994","BT","80013994","VICTORIA 24PK BT","102","FINISHED GOODS - CASE","286","OTHER FAMILY","678","VICTORIA","1976","VICTORIA BT","109","12/24 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80013994","VICTORIA 24PK BT","101","678-556-100","VICTORIA 12OZ BT","BEER","UNK","UNKNOWN","101","CROWN IMPORTS","141","24 PACK (BEER)","UNK","UNKNOWN","102","REGULAR",4,18,"294","24/12B","103","MULTI-PACK","122","OTHER PALE LAGERS","100","1 PACK","O","OBSOLETE","100","BOTTLE","225","MEXICO","028","OTHER GLASS","CA","CASE"
506516,"80014016","CORONA EX 16OZ 6PK CAN","80014016","CAN","80014016","CORONA EXTRA 16OZ 6PK CAN","102","FINISHED GOODS - CASE","736","CORONA FAMILY","228","CORONA EXTRA","1228","CORONA EXTRA CAN","365","16/24 (BEER)","1003","FG -  BEER - MODELO -CASE","552","16 OUNCE (BEER)","80014016","CORONA EX 16OZ 6PK CAN","101","228-552-101","CORONA EXTRA 16OZ CAN","BEER","UNK","UNKNOWN","101","CROWN IMPORTS","138","6 PACK (BEER)","UNK","UNKNOWN","","",,,"","","","","","","","","O","OBSOLETE","101","CAN(S)","225","MEXICO","259","CAN","CA","CASE"
507353,"80014024","MODELO ESP 3.2 24OZ CAN","80014024","CAN","80014024","UNKNOWN","102","FINISHED GOODS - CASE","737","MODELO FAMILY","416","MODELO ESPECIAL","2023","MODELO ESPECIAL CAN","192","24/12 (BEER)","1003","FG -  BEER - MODELO -CASE","541","24 OUNCE (BEER)","80014024","MODELO ESP 3.2 24OZ CAN","101","416-541-101","MODELO ESPECIAL 24OZ CAN","BEER","103","3.2%","101","CROWN IMPORTS","143","12 (BEER)","103","3.2%","102","REGULAR",,,"235","12/24C","103","MULTI-PACK","122","OTHER PALE LAGERS","100","1 PACK","O","OBSOLETE","101","CAN(S)","225","MEXICO","259","CAN","CA","CASE"
405544,"80013475","CORONA LT 3.2 12PK BT","80013475","BT","80013475","UNKNOWN","102","FINISHED GOODS - CASE","736","CORONA FAMILY","229","CORONA LIGHT","1233","CORONA LIGHT BT","109","12/24 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80013475","CORONA LT 3.2 12PK BT","101","229-556-100","CORONA LIGHT 12OZ BT","BEER","103","3.2%","101","CROWN IMPORTS","139","12 PACK (BEER)","103","3.2%","101","LIGHT",4.1,18,"221","12/12B","103","MULTI-PACK","117","LIGHT BEER","101","2 PACK","O","OBSOLETE","100","BOTTLE","225","MEXICO","028","OTHER GLASS","CA","CASE"
405503,"80013434","CORONA EX 18PK BT PROMO","80013434","PROMO BT","80013434","UNKNOWN","102","FINISHED GOODS - CASE","736","CORONA FAMILY","228","CORONA EXTRA","1231","CORONA EXTRA BT","108","12/18 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80013434","CORONA EX 18PK BT PROMO","101","228-556-100","CORONA EXTRA 12OZ BT","BEER","146","> 3.2%","101","CROWN IMPORTS","140","18 PACK (BEER)","146","> 3.2%","102","REGULAR",4.6,18,"267","18/12B","103","MULTI-PACK","122","OTHER PALE LAGERS","100","1 PACK","O","OBSOLETE","100","BOTTLE","225","MEXICO","028","OTHER GLASS","CA","CASE"
405533,"80013464","CORONA LT 12PK BT","80013464","BT","80013464","UNKNOWN","102","FINISHED GOODS - CASE","736","CORONA FAMILY","229","CORONA LIGHT","1233","CORONA LIGHT BT","109","12/24 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80013464","CORONA LT 12PK BT","101","229-556-100","CORONA LIGHT 12OZ BT","BEER","146","> 3.2%","101","CROWN IMPORTS","139","12 PACK (BEER)","146","> 3.2%","101","LIGHT",4.1,18,"221","12/12B","103","MULTI-PACK","117","LIGHT BEER","101","2 PACK","O","OBSOLETE","100","BOTTLE","225","MEXICO","028","OTHER GLASS","CA","CASE"
320076,"80012354","CORONA EX 3.2 18PK DEP BT","80012354","DEP BT","80012354","CORONA EXTRA 3.2 18PK BT DEP","102","FINISHED GOODS - CASE","736","CORONA FAMILY","228","CORONA EXTRA","1231","CORONA EXTRA BT","108","12/18 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80013455","CORONA EX 3.2 18PK BT","101","228-556-100","CORONA EXTRA 12OZ BT","BEER","103","3.2%","101","CROWN IMPORTS","140","18 PACK (BEER)","103","3.2%","102","REGULAR",4.6,18,"267","18/12B","103","MULTI-PACK","122","OTHER PALE LAGERS","100","1 PACK","S","STOCK END-ITEM","100","BOTTLE","225","MEXICO","028","OTHER GLASS","CA","CASE"
405553,"80013484","CORONITA 6PK BT","80013484","BT","80013484","UNKNOWN","102","FINISHED GOODS - CASE","736","CORONA FAMILY","228","CORONA EXTRA","1229","CORONITA","131","7/24 (BEER)","1003","FG -  BEER - MODELO -CASE","539","7 OUNCE (BEER)","80013484","CORONITA 6PK BT","101","228-539-100","CORONA EXTRA 7OZ BT","BEER","146","> 3.2%","101","CROWN IMPORTS","138","6 PACK (BEER)","146","> 3.2%","102","REGULAR",4.6,18,"386","6/7B","103","MULTI-PACK","122","OTHER PALE LAGERS","103","4 PACK","O","OBSOLETE","100","BOTTLE","225","MEXICO","028","OTHER GLASS","CA","CASE"
506478,"80013978","MODELO ESP 6PK BT","80013978","BT","80013978","MODELO ESP 6PK BT","102","FINISHED GOODS - CASE","737","MODELO FAMILY","416","MODELO ESPECIAL","2024","MODELO ESPECIAL BOTTLE","109","12/24 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80013978","MODELO ESP 6PK BT","101","416-556-100","MODELO ESPECIAL 12OZ BT","BEER","UNK","UNKNOWN","101","CROWN IMPORTS","138","6 PACK (BEER)","UNK","UNKNOWN","102","REGULAR",,,"373","6/12B","103","MULTI-PACK","122","OTHER PALE LAGERS","103","4 PACK","O","OBSOLETE","100","BOTTLE","225","MEXICO","028","OTHER GLASS","CA","CASE"
506484,"80013984","MODELO ESP 24PK CAN","80013984","CAN","80013984","MODELO ESP 24PK CAN","102","FINISHED GOODS - CASE","737","MODELO FAMILY","416","MODELO ESPECIAL","2023","MODELO ESPECIAL CAN","109","12/24 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80013984","MODELO ESP 24PK CAN","101","416-556-101","MODELO ESPECIAL 12OZ CAN","BEER","UNK","UNKNOWN","101","CROWN IMPORTS","141","24 PACK (BEER)","UNK","UNKNOWN","102","REGULAR",,,"295","24/12C","103","MULTI-PACK","122","OTHER PALE LAGERS","100","1 PACK","O","OBSOLETE","101","CAN(S)","225","MEXICO","259","CAN","CA","CASE"
405511,"80013442","CORONA EX 18PK BT","80013442","BT","80013442","CORONA EXTRA 18PK BT DEP","102","FINISHED GOODS - CASE","736","CORONA FAMILY","228","CORONA EXTRA","1231","CORONA EXTRA BT","108","12/18 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80013442","CORONA EX 18PK BT","101","228-556-100","CORONA EXTRA 12OZ BT","BEER","146","> 3.2%","101","CROWN IMPORTS","140","18 PACK (BEER)","146","> 3.2%","102","REGULAR",4.6,18,"267","18/12B","103","MULTI-PACK","122","OTHER PALE LAGERS","100","1 PACK","O","OBSOLETE","100","BOTTLE","225","MEXICO","028","OTHER GLASS","CA","CASE"
405546,"80013477","CORONA LT 3.2 6PK BT","80013477","BT","80013477","UNKNOWN","102","FINISHED GOODS - CASE","736","CORONA FAMILY","229","CORONA LIGHT","1233","CORONA LIGHT BT","109","12/24 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80013477","CORONA LT 3.2 6PK BT","101","229-556-100","CORONA LIGHT 12OZ BT","BEER","103","3.2%","101","CROWN IMPORTS","138","6 PACK (BEER)","103","3.2%","101","LIGHT",4.1,18,"373","6/12B","103","MULTI-PACK","117","LIGHT BEER","103","4 PACK","O","OBSOLETE","100","BOTTLE","225","MEXICO","028","OTHER GLASS","CA","CASE"
506493,"80013993","MODELO ESP 24OZ BT","80013993","BT","80013993","MODELO ESP 24OZ BT","102","FINISHED GOODS - CASE","737","MODELO FAMILY","416","MODELO ESPECIAL","2024","MODELO ESPECIAL BOTTLE","192","24/12 (BEER)","1003","FG -  BEER - MODELO -CASE","541","24 OUNCE (BEER)","80013993","MODELO ESP 24OZ BT","101","416-541-100","MODELO ESPECIAL 24OZ BT","BEER","UNK","UNKNOWN","101","CROWN IMPORTS","143","12 (BEER)","UNK","UNKNOWN","102","REGULAR",,,"234","12/24B","103","MULTI-PACK","122","OTHER PALE LAGERS","100","1 PACK","O","OBSOLETE","100","BOTTLE","225","MEXICO","028","OTHER GLASS","CA","CASE"
405509,"80013440","CORONA EX 12PK CAN","80013440","CAN","80013440","UNKNOWN","102","FINISHED GOODS - CASE","736","CORONA FAMILY","228","CORONA EXTRA","1228","CORONA EXTRA CAN","109","12/24 (BEER)","1003","FG -  BEER - MODELO -CASE","556","12 OUNCE (BEER)","80013440","CORONA EX 12PK CAN","101","228-556-101","CORONA EXTRA 12OZ CAN","BEER","146","> 3.2%","101","CROWN IMPORTS","139","12 PACK (BEER)","146","> 3.2%","102","REGULAR",4.6,18,"222","12/12C","103","MULTI-PACK","122","OTHER PALE LAGERS","101","2 PACK","O","OBSOLETE","101","CAN(S)","225","MEXICO","259","CAN","CA","CASE"
6643663,"80056507","VICTORIA 32OZ INPUT BT","80056507","INPUT BT","80056507","VICTORIA 32OZ INPUT","126","INPUT SYMBOL","286","OTHER FAMILY","678","VICTORIA","2520","VICTORIA 32OZ BT","205","32/12 (BEER)","9999","MASTER ROUTERS","999","N/A","80056507","VICTORIA 32OZ INPUT BT","101","678-999-100","VICTORIA N/A BT","BEER","UNK","UNKNOWN","101","CROWN IMPORTS","999","N/A","UNK","UNKNOWN","","",,,"","","","","","","","","O","OBSOLETE","100","BOTTLE","UNK","UNKNOWN","999","N/A","EA","EACH"
6931698,"80058107","MODELO CH TAMPIC INPUT","80058107","INPUT","80058107","MODELO CH TAMPIC INPUT","126","INPUT SYMBOL","737","MODELO FAMILY","867","MODELO CHELADA","2561","MODELO CHE TAMARINDO PICANTE","999","N/A","9999","MASTER ROUTERS","999","N/A","80058107","MODELO CH TAMPIC INPUT","101","867-999-999","MODELO CHELADA N/A N/A","BEER","UNK","UNKNOWN","101","CROWN IMPORTS","999","N/A","UNK","UNKNOWN","","",,,"","","","","","","","","O","OBSOLETE","999","N/A","UNK","UNKNOWN","999","N/A","EA","EACH"
